,id,tdate,tname,ttext,ttype,trep,trtv,tfav,tstcount,tfol,tfrien,listcount,tokenized,rates,features
672,409061992456929280,1386362953,hitamyu,"@geumul107 фиг знает пока что :( слушай, в принципе я могу тебе и щас отдать, а мне уж там придет на карту потом",-1,0,0,0,61534,267,320,10,"['geumul107', 'фига', 'знать', 'пока', 'слушать', 'принцип', 'мочь', 'отдать', 'прийти', 'карта']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
673,409061993350299648,1386362953,liza_lizko,"понимаю, что нервы сдают, и я часто болею. Мы видимся очень редко, мне тебя не хватает, до конца так далеко, а я уже не могу так:(",-1,0,0,0,403,11,7,0,"['понимать', 'нерв', 'сдавать', 'часто', 'болеть', 'видеться', 'очень', 'редко', 'хватать', 'конец', 'далеко', 'мочь']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
674,409061996194459648,1386362954,KatyaMalibu,"Не виделась со своим❤️всего 1 день, а так сильно уже соскучилась по нему;(",-1,0,0,0,271,20,8,1,"['видеться', 'свой', 'весь', '1', 'день', 'сильно', 'соскучиться']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
675,409061996722946049,1386362954,anaitiss,"Ужасно. Из-за всяких процедур обсыпало так, как подростком не обсыпало. Врачи говорят, что нормально, шлаки выходят. Буду в маске ходить:(",-1,0,0,0,31395,9677,362,261,"['ужасно', 'всякий', 'процедура', 'обсыпать', 'подросток', 'обсыпать', 'врач', 'говорить', 'нормально', 'шлак', 'выходить', 'маска', 'ходить']","['-1,33333333333333', '0', '0,333333333333333']","[-0.3333333333333323, 0.333333333333333, -1.33333333333333, -0.9999999999999969, 1, 1]"
676,409061997628903424,1386362954,Nina_Gontier,За окном темнота. Нихуя не видно. И Башматинок потопал в школу:(,-1,0,0,0,6429,358,413,1,"['окно', 'темнота', 'нихуй', 'видно', 'башматинка', 'потопать', 'школа']","['-0,333333333333333', '0']","[-0.1666666666666665, 0.0, -0.333333333333333, -0.333333333333333, 0, 1]"
677,409061998224084993,1386362955,DenSide18,"Единственное разочарование от итогов жеребьевки, кстати, в том, что для Джеррарда его последний ЧМ закончится на групповой стадии =(",-1,0,0,0,3622,12,53,0,"['единственный', 'разочарование', 'итог', 'жеребьёвка', 'кстати', 'джеррард', 'последний', 'чм', 'закончиться', 'групповой', 'стадия']","['-0,111111111111111', '-1,33333333333333']","[-0.7222222222222204, -0.111111111111111, -1.33333333333333, -1.4444444444444409, 0, 2]"
678,409062041564217344,1386362965,Evil_Storm1,"@Born_to_die___ то он есть , то его нет( печальная баба",-1,0,0,0,1130,269,9,3,"['born_to_die___', 'печальный', 'баба']",['-1'],"[-1.0, -1.0, -1.0, -1.0, 0, 1]"
679,409062081120317441,1386362974,nashaArisha,"Надо стараться, а времени нет(((
#mtvstars One Direction",-1,0,0,0,29,1,9,0,"['стараться', 'время', 'mtvstars', 'one', 'direction']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
680,409062122275209216,1386362984,katakycuh,"Вот всегда так, после выпитого тянет потрындеть, а в оффлайне уже не с кем, в онлайне все молчат. Блин :(",-1,0,0,0,30,39,45,0,"['выпить', 'тянуть', 'потрындеть', 'офлайн', 'онлайн', 'всё', 'молчать', 'блин']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
681,409062122924961793,1386362984,KristinaChishko,"Что то я совсем расклеилась( Температура, уйди, нам не по пути :(",-1,0,0,0,1660,38,28,0,"['расклеиться', 'температура', 'уйти', 'путь']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
682,409062126280396800,1386362985,CallmeLidtke,"Все еще не встретила металлостроевского маньяка.(
Ему холодно, наверное.",-1,0,0,0,256,11,30,0,"['всё', 'ещё', 'встретить', 'металлостроевский', 'маньяк', 'холодно', 'наверное']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
683,409062252205969409,1386363015,_crazypinguin_,"@MonkeyDamn я бы с радостью, но мои выходные принадлежат рефератам по физре, которые я никак не напишу. :(",-1,0,0,0,37288,234,137,2,"['monkeydamn', 'радость', 'выходной', 'принадлежать', 'реферат', 'физр', 'который', 'никак', 'написать']","['2', '-0,111111111111111']","[0.9444444444444445, 2.0, -0.111111111111111, 1.888888888888889, 1, 1]"
684,409062252268900353,1386363015,AnnDrozd,@LaBananaCollins я теперь не знаю как дождаться следующей недели =(((((,-1,0,0,0,1216,30,27,0,"['labananacollins', 'знать', 'дождаться', 'следующий', 'неделя']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
685,409062252458024960,1386363015,anastasya_yak23,"Попросили попеть в школьном хоре, я не хочу. Но отказывать не умею :( завтра на репетицию",-1,0,0,0,2131,66,85,0,"['попросить', 'попеть', 'школьный', 'хор', 'хотеть', 'отказывать', 'уметь', 'завтра', 'репетиция']","['0', '-1,33333333333333', '0']","[-0.4444444444444433, 0.0, -1.33333333333333, -1.33333333333333, 0, 1]"
686,409062333693300736,1386363035,Darya_Tatarenko,Ну вот зачем все это.терпеть не могу свою черту-жалеть о сказанном/сделанном(,-1,0,0,0,1531,50,62,0,"['всё', 'это', 'терпеть', 'мочь', 'свой', 'черта', 'жалеть', 'сказать', 'сделать']","['-0,666666666666667']","[-0.666666666666667, -0.666666666666667, -0.666666666666667, -0.666666666666667, 0, 1]"
687,409062744533397504,1386363132,alina_kuchuk,"все завтра будут спать, а я на учёбу:( #победитель",-1,0,0,0,8984,57,69,0,"['всё', 'завтра', 'спать', 'учёба', 'победитель']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
688,409062748434464768,1386363133,cem115,ну вот что за жизнь ((пока ходила есть Ли заходил: (((((((((,-1,0,0,0,424,32,626,1,"['жизнь', 'пока', 'ходить', 'заходить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
689,409062788095827968,1386363143,amygreen2000,"@LPonomarenko_O ночи о/ и кстати если ты еще не начал рисовать единорога, то нарисуй пожалуйста панду. Ибо я-панда :3",-1,0,0,0,579,121,81,0,"['lponomarenko_o', 'ночь', 'кстати', 'ещё', 'начать', 'рисовать', 'единорог', 'нарисовать', 'пожалуйста', 'панда', 'ибо', 'панда', '3']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
690,409062870060920832,1386363162,eouqsideq3,Раздайте кто нить пожалуйста скорость ну о ч малленькая=(,-1,0,0,0,955,425,534,0,"['раздать', 'нить', 'пожалуйста', 'скорость', 'ч', 'малленький']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
691,409062886410313728,1386363166,jehowazekuze,Завтра я опять останусь без инета... Буду по вам скучать... :(,-1,0,0,0,265,100,93,0,"['завтра', 'остаться', 'инет', 'скучать']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
692,409062886527733762,1386363166,Maria_Remizova,А Наргиз сегодня вообще не понравилась :( Лучше Кобейна все равно никто не споет.,-1,0,0,0,17352,7355,406,67,"['наргиз', 'сегодня', 'вообще', 'понравиться', 'хороший', 'кобейн', 'всё', 'равно', 'никто', 'спеть']","['0,6', '1']","[0.8, 1.0, 0.6, 1.6, 2, 0]"
693,409062956576415744,1386363183,Enotik322,"и правду,почему?:| http://t.co/AXYvbJdrlr",-1,0,0,0,409,18,25,0,"['правда', 'почему', 'http', 't', 'co', 'axyvbjdrlr']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
694,409063006275137536,1386363195,anisim_ka,@JuliaVinnikova ну вот это и смущает((( шубу потому что надо ,-1,0,0,0,6997,119,51,0,"['juliavinnikova', 'это', 'смущать', 'шуба']","['-0,666666666666667']","[-0.666666666666667, -0.666666666666667, -0.666666666666667, -0.666666666666667, 0, 1]"
695,409063049996533761,1386363205,cuwopumyxib,сорри. ложная тревога. линки все еще не подсвечиваются.(,-1,0,0,0,327,112,108,0,"['сорри', 'ложный', 'тревога', 'линк', 'всё', 'ещё', 'подсвечиваться']","['-1', '-1']","[-1.0, -1.0, -1.0, -2.0, 0, 2]"
696,409063140911886336,1386363227,azazeo,@Saturnych а 1520? Хочу его ибо 920 как-то мал о_О,-1,0,0,0,14282,190,227,8,"['saturnych', '1520', 'хотеть', 'ибо', '920', 'маленький', 'о_о']","['0', '-0,333333333333333']","[-0.1666666666666665, 0.0, -0.333333333333333, -0.333333333333333, 0, 1]"
697,409063445854580736,1386363300,Baambarbia,"@Yar_Ne @FatherIand при том, что негров в Африке нельзя упрекать в каннибализме, поскольку духовности у них нет... я устал(((",-1,0,0,0,3845,102,55,3,"['yar_ne', 'fatheriand', 'негр', 'африка', 'упрекать', 'каннибализм', 'поскольку', 'духовность', 'устать']","['0', '-0,666666666666667', '0,666666666666667']","[0.0, 0.666666666666667, -0.666666666666667, 0.0, 1, 1]"
698,409063487336628224,1386363310,DimaRokalo,"Во будет прикол, если я НГ в минске проведу(
Пиздец",-1,0,0,0,487,40,30,0,"['прикол', 'нг', 'минск', 'провести', 'пиздец']",['-2'],"[-2.0, -2.0, -2.0, -2.0, 0, 1]"
699,409063530105954304,1386363320,_PovstyanayA_,Смотрю молодежку..и понимаю..что щас усну...А за чаем влом идти :(,-1,0,0,0,236,18,15,0,"['смотреть', 'молодёжка', 'понимать', 'уснуть', 'чаемый', 'влом', 'идти']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
700,409063656404844544,1386363350,tinapecypal,"RT @wymexuxyhex: как же всё хреново с MPEG-4 AVC в linux :( тормозит в VLC 1.0.5, и в MPlayer rc4 с vdpau. в первом идёт плавно, но местам",-1,0,1,0,300,114,99,0,"['rt', 'wymexuxyhex', 'всё', 'хреновый', 'mpeg', '4', 'avc', 'linux', 'тормозить', 'vlc', '1', '0', '5', 'mplayer', 'rc4', 'vdpau', 'первый', 'идти', 'плавно', 'место']","['-0,888888888888889']","[-0.888888888888889, -0.888888888888889, -0.888888888888889, -0.888888888888889, 0, 1]"
701,409063785136001024,1386363381,KatyaOvseichik,"Были сегодня в одном из самых статусных клубов Дубая - Armani Club. Картинка красивая, но людей нет вообще! Охраны больше, чем посетителей (",-1,0,0,0,917,180,100,3,"['сегодня', 'самый', 'статусный', 'клуб', 'дубай', 'armani', 'club', 'картинка', 'красивый', 'человек', 'вообще', 'охрана', 'большой', 'посетитель']","['0,333333333333333', '1,44444444444444', '0,555555555555556', '0']","[0.5833333333333323, 1.44444444444444, 0.0, 2.333333333333329, 3, 0]"
702,409063830560313344,1386363391,Vinni_Tweetcorn,"Повредил спину на тренировке, теперь буду ходить с поясом:(",-1,0,0,0,11936,602,62,3,"['повредить', 'спина', 'тренировка', 'ходить', 'пояс']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
703,409063871048351746,1386363401,Huishuii,"Давай ты сейчас все сделаешь и тебе будет хорошо,а?! Не буду мучится я.это чувство меня гложит(",-1,0,0,0,2260,78,61,0,"['давать', 'всё', 'сделать', 'мучиться', 'это', 'чувство', 'гкласть']","['0,444444444444444']","[0.444444444444444, 0.444444444444444, 0.444444444444444, 0.444444444444444, 1, 0]"
704,409063959300288512,1386363422,qunysyxif,"Я могу попросить все, что угодно. :_( #follow",-1,0,0,0,128339,12242,12233,13,"['мочь', 'попросить', 'всё', 'угодный', '_', 'follow']",['-1'],"[-1.0, -1.0, -1.0, -1.0, 0, 1]"
705,409064048379314176,1386363443,EkanerinaK,"RT @ERA1_57: @fast_essential @EkanerinaK она мне говорит, что я жОсткая:( зверь, стерва и ваще конец моей тирании!",-1,0,1,0,3102,134,146,1,"['rt', 'era1_57', 'fast_essential', 'ekanerinak', 'говорить', 'жосткай', 'зверь', 'стерва', 'ващий', 'конец', 'тирания']",['-2'],"[-2.0, -2.0, -2.0, -2.0, 0, 1]"
706,409064050455498752,1386363444,wapunydymuqu,странное ощущение эмоционального подавления :-(,-1,0,0,0,379,93,92,0,"['странный', 'ощущение', 'эмоциональный', 'подавление']","['0,333333333333333', '0']","[0.1666666666666665, 0.333333333333333, 0.0, 0.333333333333333, 1, 0]"
707,409064090079084544,1386363453,ritchiegreenday,"@DIVA_ARMSTRONG я вроде норм, правда недавно любимую гитару с нервов расхерачила(",-1,0,0,0,551,125,227,0,"['diva_armstrong', 'вроде', 'норма', 'правда', 'недавно', 'любимый', 'гитара', 'нерв', 'расхерачить']","['0,333333333333333', '1,33333333333333']","[0.8333333333333315, 1.33333333333333, 0.333333333333333, 1.666666666666663, 2, 0]"
708,409064178629214208,1386363474,rikenepyhp,"Время-то уже обед! А я, поскольку Федора еще ставится, остался без мультика :-(",-1,0,0,0,55,55,52,0,"['время', 'обед', 'поскольку', 'фёдор', 'ещё', 'ставиться', 'остаться', 'мультик']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
709,409064226268127232,1386363486,xofavydedegy,телефон теперь постоянно показывает что якобы подключена гарнитура =(,-1,0,0,0,42,43,39,0,"['телефон', 'постоянно', 'показывать', 'якобы', 'подключить', 'гарнитур']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
710,409064227228614656,1386363486,Valerka_Kinder,"Блин... опять живот ((
Плюс с Димой поссорились((
Ладно думаю хорошо все будет",-1,0,0,0,5037,77,81,0,"['блин', 'живот', 'плюс', 'дима', 'поссориться', 'ладный', 'думать', 'всё']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
711,409064270157324289,1386363496,ffuture1982,"@stereoderevo жаль, была там на прошлой неделе, а тебя еще не было за барной стойкой(((",-1,0,0,0,1033,27,21,1,"['stereoderevo', 'жаль', 'прошлый', 'неделя', 'ещё', 'барный', 'стойка']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
712,409064313513840641,1386363507,tyjikuwuroxi,RT @datizifezuga: почему эту песню исполняет Gotou Yuuko? o_O,-1,0,2,0,389,67,81,0,"['rt', 'datizifezuga', 'почему', 'песня', 'исполнять', 'gotou', 'yuuko', 'o_o']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
713,409064313547403264,1386363507,Ostrovskaya_A,Ревность (((ааааа ненавижу себя за это(((,-1,0,0,0,3571,95,16,0,"['ревность', 'ааааа', 'ненавидеть', 'это']","['-1,83333333333333']","[-1.83333333333333, -1.83333333333333, -1.83333333333333, -1.83333333333333, 0, 1]"
714,409064352864796672,1386363516,vik_vikysya,"@nastuha110 дада,и мы сидели ждали её пару;-(",-1,0,0,0,30,6,9,0,"['nastuha110', 'дада', 'сидеть', 'ждать', 'её', 'пара']","['-0,2', '0']","[-0.1, 0.0, -0.2, -0.2, 0, 1]"
715,409064358401282048,1386363517,massquerrade,"@IEROWAYBJA только если так, слабак же((9(",-1,0,0,0,4843,188,148,2,"['ierowaybja', 'слабак', '9']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
716,409064404433387520,1386363528,WEBelarus,@ENERGYSEO Вот я и не знаю что происходит(,-1,0,0,0,3333,2662,2683,1518,"['energyseo', 'знать', 'происходить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
717,409064446154117120,1386363538,I_Eireen_I,"аааа что я за неудачник, вытащила у мамы с под носа коробку конфет, сижу ехидно ем их, и понимаю что забыла сок так, ну что это такое мм((",-1,0,0,0,2504,25,18,0,"['аааа', 'неудачник', 'вытащить', 'мама', 'нос', 'коробка', 'конфета', 'сидеть', 'ехидно', 'понимать', 'забыть', 'сок', 'это', 'мм']","['-0,2']","[-0.2, -0.2, -0.2, -0.2, 0, 1]"
718,409064447391444992,1386363538,Oji_Kan,"@nevadyaaasha @caribbean_rm как, там нет Вани?((",-1,0,0,0,537,48,32,0,"['nevadyaaasha', 'caribbean_rm', 'ваня']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
719,409064497895460865,1386363551,HardcorePandaa,И сука краски для рисования на ткани 150к :(,-1,0,0,0,812,27,69,0,"['сука', 'краска', 'рисование', 'ткань', '150к']","['0,666666666666667']","[0.666666666666667, 0.666666666666667, 0.666666666666667, 0.666666666666667, 1, 0]"
720,409064586202345473,1386363572,ksenya_ya_da,"Воспоминания просто сжали  изнутри,комок в горле,слезы на глазах..из-за одной лишь фотографии(((",-1,0,0,0,524,28,28,0,"['воспоминание', 'просто', 'сжать', 'изнутри', 'комок', 'горло', 'слеза', 'глаз', 'лишь', 'фотография']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
721,409064629604585472,1386363582,AbdMirlan,"в тот момент когда ты голоден, все фильмы, клипы, реклама.... да все вокруг говорит о еде :(:",-1,0,0,0,4464,746,153,7,"['момент', 'голодный', 'всё', 'фильм', 'клип', 'реклама', 'всё', 'вокруг', 'говорить', 'еда']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
722,409064699062661120,1386363598,Devochka_GUF,@djavid_92 балин!! йа терь уснуть не смогу...качу качу качу((((!!!!!!!!!!!,-1,0,0,0,32686,402,192,4,"['djavid_92', 'балин', 'йа', 'терь', 'уснуть', 'смочь', 'кача', 'кача', 'кача']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
723,409064960955019264,1386363661,hefonelyqul,"Не плохо поработал, но нифига не успел =(",-1,0,0,0,41,40,35,0,"['плохо', 'поработать', 'нифига', 'успеть']","['-1,33333333333333']","[-1.33333333333333, -1.33333333333333, -1.33333333333333, -1.33333333333333, 0, 1]"
724,409065007314255872,1386363672,Reina_Mirai,Лета. Хочу. Увидеть надпись welcome to Japan и сгнить уже наконец :(,-1,0,0,0,7606,122,86,1,"['лето', 'хотеть', 'увидеть', 'надпись', 'welcome', 'to', 'japan', 'сгнить']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
725,409065098129719296,1386363694,LavrovaLove,"RT @Sveta_O_o: @LavrovaLove ахахаха даа , ай яй яй , как так я могла забыть такое ♥♥♥",-1,0,1,0,12357,380,258,4,"['rt', 'sveta_o_o', 'lavrovalove', 'ахахах', 'даа', 'ай', 'яй', 'яй', 'мочь', 'забыть']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
726,409065185228234752,1386363715,Potalova15,тут еще столько фоток не поместилось((( http://t.co/8fpvgq78Q7,-1,0,0,0,13033,100,43,0,"['ещё', 'столько', 'фотка', 'поместиться', 'http', 't', 'co', '8fpvgq78q7']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
727,409065187367731200,1386363715,elenekkh,"Завтра суббота и это классно, но я расстроилась, что 2 девчонки не приезжают ко мне зимой ((",-1,0,0,0,552,42,89,0,"['завтра', 'суббота', 'это', 'классно', 'расстроиться', '2', 'девчонка', 'приезжать', 'зимой']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
728,409065275279933440,1386363736,_kolomietz,"Ну все настал насморк , теперь он будит меня преследовать до конца зимы . (((",-1,0,0,0,30,6,8,0,"['всё', 'настать', 'насморк', 'будить', 'преследовать', 'конец', 'зима']",['-1'],"[-1.0, -1.0, -1.0, -1.0, 0, 1]"
729,409065317412139008,1386363746,1_Elvin_9,"@puffistik_ да вообще....напишешь что-то очень важное и ждешь, ждешь, ждешь, а в ответ тишина (",-1,0,0,0,5366,58,75,1,"['puffistik_', 'вообще', 'написать', 'очень', 'важный', 'ждать', 'ждать', 'ждать', 'ответ', 'тишина']","['0', '0', '0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
730,409065403886104577,1386363767,Drunk_one,"@pavel_power ты-то слил, а я теперь не могу пластиком в кабаках расплатиться(",-1,0,0,0,425,16,14,0,"['pavel_power', 'слить', 'мочь', 'пластик', 'кабак', 'расплатиться']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
731,409065489445699584,1386363787,onixtacie,"И вообще женский спринт смотрела в режиме смс от @kato_by в пробке :( вот это было жестоко, 3 часа простояли в снегопаде",-1,0,0,0,7251,305,238,13,"['вообще', 'женский', 'спринт', 'смотреть', 'режим', 'смс', 'kato_by', 'пробка', 'это', 'жестоко', '3', 'час', 'простоять', 'снегопад']","['0', '0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
732,409065531816558592,1386363797,DimaRokalo,"Пиздец смешно(
Похуй, что будет, то будет.",-1,0,0,0,488,40,30,0,"['пиздец', 'смешно', 'похуй']",['-2'],"[-2.0, -2.0, -2.0, -2.0, 0, 1]"
733,409065573398499328,1386363807,LoveInYourDream,"Это будут загруженные выходные. Эх, печально.((",-1,0,0,0,860,70,155,0,"['это', 'загрузить', 'выходной', 'эх', 'печально']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
734,409065576699797505,1386363808,222Sandina,"Разборки опять с этой Ульяной, почему она не понимает, что она тупая очень?(",-1,0,0,0,882,56,50,0,"['разборка', 'ульяна', 'почему', 'понимать', 'тупой', 'очень']","['-0,888888888888889']","[-0.888888888888889, -0.888888888888889, -0.888888888888889, -0.888888888888889, 0, 1]"
735,409065615299977216,1386363817,asutka999,"@_KOT_C_MAPCA_ @stasy_spn @Dasha_crazy_69 @MAHDAPIHA ахах,ко мне тоже многие мелкие липнут:(",-1,0,0,0,6731,395,324,6,"['_kot_c_mapca_', 'stasy_spn', 'dasha_crazy_69', 'mahdapiha', 'ахи', 'многие', 'мелкий', 'липнуть']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
736,409065621347782656,1386363818,fodusevyda,"Он думает, мы такие же. :~( #TEAMFOLLOWBACK",-1,0,0,0,124746,12583,12604,16,"['думать', 'teamfollowback']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
737,409065661500243968,1386363828,vuzizuturiqo,"RT @tifusomerih: Слава Сэ вообще офигел. Стал так редко писать :-( ну, вот как жить дальше?",-1,0,5,0,260,95,77,0,"['rt', 'tifusomerih', 'слава', 'сэ', 'вообще', 'офигел', 'стать', 'редко', 'писать', 'жить', 'далёкий']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
738,409065832170278912,1386363869,Insane_Sun,"@yourXing вот хер знает что брать &gt;&lt;
На строилась на яблоко...но просто как всегда (((",-1,0,0,0,11491,124,189,1,"['yourxing', 'хер', 'знать', 'брать', 'gt', 'lt', 'строиться', 'яблоко', 'просто']","['-1,66666666666667', '0']","[-0.833333333333335, 0.0, -1.66666666666667, -1.66666666666667, 0, 1]"
739,409065834300964864,1386363869,Sawaa1408,"эй. 23:00, а меня оставляют одну дома. ну что за дела?:(",-1,0,0,0,17745,110,37,2,"['эй', '23', '00', 'оставлять', 'дом', 'дело']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
740,409065916228718592,1386363889,kifagabimud,Отсканировала вместе с текстом какой-то трупик моли. о_О,-1,0,0,0,51,57,37,0,"['отсканировать', 'вместе', 'текст', 'трупик', 'молить', 'о_о']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
741,409066005898752000,1386363910,muwitomewene,"Блин,на выходных Хабр как-будто вымирает(((приходится искать и читать посты ,которые случайно упустил.",-1,0,0,0,51,53,27,0,"['блин', 'выходной', 'хабра', 'вымирать', 'приходиться', 'искать', 'читать', 'пост', 'который', 'случайно', 'упустить']","['-1,66666666666667', '0']","[-0.833333333333335, 0.0, -1.66666666666667, -1.66666666666667, 0, 1]"
742,409066051776028673,1386363921,Parkhom1,"@INFERNOSILA @Ashera_Tee ему и так досталось бедному, скорая была(",-1,0,0,0,2756,1715,231,21,"['infernosila', 'ashera_tee', 'достаться', 'бедный', 'скорый']","['-1,2']","[-1.2, -1.2, -1.2, -1.2, 0, 1]"
743,409066054011596800,1386363922,pyxybugymih,"Эх, стоило приглядеться к группе, как оказалось, что она уже распалась в 2007 году :( Группа эта — Anthemon. Кстати, все",-1,0,0,0,333,116,104,0,"['эх', 'стоить', 'приглядеться', 'группа', 'оказаться', 'распасться', '2007', 'год', 'группа', 'anthemon', 'кстати', 'всё']","['0', '0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
744,409066095023505409,1386363931,biwelupiki,"А все потому что я вчера приехал из Астрахани, 2 ночи не спал из-за этих автобусов (((",-1,0,0,0,42,41,48,0,"['всё', 'вчера', 'приехать', 'астрахань', '2', 'ночь', 'спасть', 'автобус']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
745,409066097338351616,1386363932,budtobi,"@uuunt1 @cekc_mypucm ога, коты - любимая еда Альфа:(",-1,0,0,0,16714,154,46,1,"['uuunt1', 'cekc_mypucm', 'ога', 'кот', 'любимый', 'еда', 'альфа']","['1,33333333333333']","[1.33333333333333, 1.33333333333333, 1.33333333333333, 1.33333333333333, 1, 0]"
746,409066135246864384,1386363941,by_Manya,"Боже мой .
Это было последние лето:(((((((",-1,0,0,0,1489,13,2,0,"['бог', 'это', 'последний', 'лето']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
747,409066224555794432,1386363962,Shomina_Kristy,@st_irenka у меня сегодня весь вечер какое-то странно мелланхолическое состояние(,-1,0,0,0,25197,588,199,14,"['st_irenka', 'сегодня', 'весь', 'вечер', 'странно', 'мелланхолический', 'состояние']","['-0,333333333333333']","[-0.333333333333333, -0.333333333333333, -0.333333333333333, -0.333333333333333, 0, 1]"
748,409066304700964864,1386363981,N_Chernovaaa,"Ох, как же я была рада поведаться со всеми в школе. Это чувство ностальгии по тому беззаботному времени(",-1,0,0,0,1917,55,64,1,"['ох', 'рада', 'поведаться', 'весь', 'школа', 'это', 'чувство', 'ностальгия', 'беззаботный', 'время']","['0', '0,444444444444444', '0']","[0.148148148148148, 0.444444444444444, 0.0, 0.444444444444444, 1, 0]"
749,409066307712462848,1386363982,Ksyushenka15,"Ой,чувствую что кто-то не встанет завтра в 8 утра((((",-1,0,0,0,1005,71,82,0,"['ой', 'чувствовать', 'встать', 'завтра', '8', 'утро']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
750,409066391711383553,1386364002,refokuregu,Это увеличило ощущение неуверенности в дальнейшем. :_( #FOLLOW,-1,0,0,0,118202,9382,9108,14,"['это', 'увеличить', 'ощущение', 'неуверенность', 'дальнейший', '_', 'follow']","['0,333333333333333', '0']","[0.1666666666666665, 0.333333333333333, 0.0, 0.333333333333333, 1, 0]"
751,409066438335668224,1386364013,VeselkovaN,Еле жива. Даже стакан воды никто не принесет :(,-1,0,0,0,1805,39,40,0,"['еле', 'живой', 'стакан', 'вода', 'никто', 'принести']","['0,6']","[0.6, 0.6, 0.6, 0.6, 1, 0]"
752,409066478064140288,1386364023,_head_korn_,"RT @_umri_: Нечего кинуть в инстаграм, потому что я страшная (((",-1,0,5,0,11030,128,37,1,"['rt', '_umri_', 'нечего', 'кинуть', 'инстаграм', 'страшный']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
753,409066517796773888,1386364032,Sveta_O_o,RT @LavrovaLove: @Sveta_O_o оооо как это мило.... Я тебя тоже люблю ❤❤❤,-1,0,1,0,7199,57,34,1,"['rt', 'lavrovalove', 'sveta_o_o', 'оооо', 'это', 'мило', 'любить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
754,409066518484647936,1386364032,ravlushko,"домой хочется, а ещё тут 13 дней торчать;(",-1,0,0,0,272,10,8,0,"['домой', 'хотеться', 'ещё', '13', 'день', 'торчать']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
755,409066649720217602,1386364064,ZaxarovaAlina,"Скууучно,по телевизору не чего, спать не охото, вот чем себя занять?:(",-1,0,0,0,22,1,1,0,"['скууучный', 'телевизор', 'спать', 'охоть', 'занять']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
